"","household_key","DAY","QUANTITY","BASE_SPEND_AMT","NET_SPEND_AMT","LOY_CARD_DISC","COUPON_DISC","GET_EGGS"
"24093",825,190,41,117.72,97.54,-20.18,0,1
"24094",831,190,52,149.06,127.41,-21.65,0,0
"24095",840,190,17,82.75,81.46,-1.29,0,0
"24096",842,190,58,163.31,137.37,-25.94,0,0
"24097",853,190,13,52.73,51.19,-1.54,0,0
"24098",866,190,45,134.61,109.88,-24.73,0,0
"24099",876,190,43,117.94,104.52,-13.42,0,1
"24100",881,190,49,118.74,103.01,-15.73,0,1
"24101",882,190,2,16.52,16.52,0,0,0
"24102",883,190,19,71.68,62.4,-9.28,0,0
"24103",891,190,19,23.83,22.49,-1.34,0,0
"24104",893,190,13,44.56,43.82,-0.74,0,0
"24105",900,190,23,91.07,80.18,-10.89,0,0
"24106",915,190,3,6.06,5.57,-0.49,0,0
"24107",920,190,21,70.03,59.3,-10.73,0,0
"24108",929,190,11,39.84,33.02,-6.82,0,0
"24109",934,190,13,38.45,31.37,-7.08,0,0
"24110",946,190,11,43.79,41.34,-2.45,0,0
"24111",956,190,8,31.5,27.74,-3.76,0,0
"24112",957,190,1,5.59,5.59,0,0,0
"24113",961,190,17,48.7,46.25,-2.45,0,0
"24114",981,190,6,35.49,29.49,-6,0,0
"24115",988,190,13,25.89,22.83,-3.06,0,0
"24116",989,190,4,20.56,18.06,-2.5,0,0
"24117",992,190,2,4.38,3.98,-0.4,0,0
"24118",996,190,3,3.72,3.72,0,0,0
"24119",1,191,30,90.63,78.7,-11.38,-0.55,0
"24120",19,191,27,71.55,61.94,-9.61,0,0
"24121",26,191,12,33.36,28.49,-4.87,0,0
"24122",27,191,7,9.44,8.69,-0.75,0,0
"24123",37,191,47,118.76,111.36,-7.4,0,2
"24124",40,191,25,75.83,67.98,-7.85,0,1
"24125",52,191,63,181.11,160.53,-20.58,0,1
"24126",53,191,16,44.31,36.78,-7.53,0,0
"24127",56,191,7,9.8,9.6,-0.2,0,0
"24128",57,191,13,21.71,19.33,-2.38,0,0
"24129",67,191,42,169.18,153,-15.18,-1,0
"24130",79,191,6,29.2,26.84,-2.36,0,0
"24131",80,191,43,111.83,88.4,-23.43,0,0
"24132",85,191,4,14.99,13.81,-1.18,0,0
"24133",87,191,5,12.68,12.03,-0.65,0,0
"24134",92,191,37,79.64,62.53,-17.11,0,0
"24135",95,191,2,7.54,5.27,-2.27,0,0
"24136",100,191,10,31.11,26.52,-4.59,0,0
"24137",101,191,3,3.68,2.94,-0.74,0,0
"24138",104,191,12,35.59,28.21,-7.38,0,0
"24139",110,191,13,25.31,20.74,-4.57,0,0
"24140",119,191,27,78.6,70.74,-7.86,0,1
"24141",123,191,10,40.17,35.79,-4.38,0,1
"24142",128,191,9,21.57,19.98,-1.59,0,0
"24143",132,191,3,10.65,10.65,0,0,1
"24144",135,191,9,26.43,23.35,-3.08,0,1
"24145",156,191,8,17.42,15.26,-2.16,0,0
"24146",158,191,5,12.94,11.38,-0.81,-0.75,0
"24147",159,191,7,15.66,13.37,-2.29,0,0
"24148",165,191,5,12.9,9.45,-3.45,0,0
"24149",166,191,23,49,43.96,-5.04,0,1
"24150",199,191,8,11.47,11.47,0,0,0
"24151",204,191,7,17.71,15.03,-2.68,0,0
"24152",208,191,6,18.71,16.21,-2,-0.5,0
"24153",217,191,31,96.09,79.19,-16.9,0,1
"24154",218,191,19,84,71.31,-12.69,0,0
"24155",227,191,32,85.43,61.59,-23.84,0,0
"24156",242,191,7,37.34,31.05,-6.29,0,0
"24157",250,191,26,92.39,87.41,-4.98,0,0
"24158",259,191,2,2,2,0,0,0
"24159",263,191,21,97.52,82.21,-15.31,0,1
"24160",275,191,2,3.68,3.68,0,0,0
"24161",276,191,1,3.99,3.99,0,0,0
"24162",281,191,35,87.45,74.27,-13.18,0,0
"24163",285,191,5,19.15,14.95,-4.2,0,0
"24164",287,191,21,41.44,33.61,-7.83,0,1
"24165",289,191,25,60.91,59.43,-1.48,0,0
"24166",290,191,5,11.19,10.55,-0.64,0,0
"24167",293,191,6,15.53,14.79,-0.74,0,0
"24168",301,191,1,7.99,7.99,0,0,0
"24169",305,191,2,19.58,14.78,-4.8,0,0
"24170",306,191,32,90.57,76.21,-13.86,-0.5,0
"24171",307,191,4,13.16,13.16,0,0,0
"24172",329,191,15,26.19,24.98,-1.21,0,0
"24173",331,191,5,14.13,13.55,-0.58,0,0
"24174",334,191,22,73.85,64.02,-9.83,0,1
"24175",345,191,51,153.22,127.97,-25.25,0,1
"24176",350,191,18,37.64,33.96,-3.68,0,0
"24177",353,191,7,10.67,10.67,0,0,0
"24178",354,191,73,201.85,174.84,-19.66,-7.35,0
"24179",374,191,9,15,14.75,-0.25,0,0
"24180",376,191,12,19.18,18.41,-0.77,0,0
"24181",386,191,8,14.25,12.58,-1.67,0,0
"24182",392,191,25,80.3,77.83,-2.47,0,1
"24183",398,191,1,1.29,1.29,0,0,0
"24184",400,191,55,115.83,110.1,-5.73,0,1
"24185",404,191,29,98.19,90.14,-8.05,0,0
"24186",405,191,35,98.25,76.71,-21.54,0,0
"24187",412,191,14,35,29.57,-5.43,0,0
"24188",413,191,3,9.17,7.14,-2.03,0,0
"24189",425,191,47,129.75,112.8,-16.95,0,0
"24190",432,191,9,23.89,20.29,-3.6,0,1
"24191",434,191,19,46.91,41.66,-5.25,0,0
"24192",437,191,26,81.26,65.96,-15.1,-0.2,0
"24193",442,191,3,1.98,1.89,-0.09,0,0
"24194",452,191,44,204.54,159.73,-44.81,0,1
"24195",454,191,11,83.96,60.94,-23.02,0,1
"24196",463,191,9,17.27,17.27,0,0,0
"24197",470,191,4,19.73,16.36,-3.37,0,0
"24198",485,191,82,216.9,176.2,-40.7,0,1
"24199",493,191,5,16.23,13.85,-2.38,0,0
"24200",511,191,4,9.34,7.36,-1.98,0,0
"24201",514,191,22,54.15,48.93,-5.22,0,1
"24202",515,191,31,118.94,101.07,-17.87,0,0
"24203",526,191,61,205.97,184.86,-21.11,0,0
"24204",530,191,2,2.98,2.98,0,0,0
"24205",541,191,6,26.04,20.99,-5.05,0,1
"24206",551,191,12,54.06,42.99,-11.07,0,0
"24207",553,191,7,22.21,19.71,-2.5,0,0
"24208",560,191,8,9.15,7.67,-1.48,0,0
"24209",567,191,7,19.98,19.48,-0.5,0,0
"24210",574,191,39,99.77,76.81,-13.56,-9.4,0
"24211",578,191,5,20.53,18.35,-2.18,0,0
"24212",586,191,4,10.08,9.04,-1.04,0,0
"24213",590,191,21,21.58,17.76,-3.82,0,0
"24214",591,191,96,284.19,239.55,-44.64,0,1
"24215",593,191,2,1.98,1.98,0,0,0
"24216",604,191,21,66.1,57,-9.1,0,0
"24217",605,191,24,68.36,58.58,-9.78,0,0
"24218",611,191,30,75.73,57.16,-18.57,0,0
"24219",612,191,8,13.92,13.72,-0.2,0,0
"24220",615,191,3,6.15,5.11,-1.04,0,0
"24221",630,191,31,79.04,62.86,-15.23,-0.95,0
"24222",638,191,22,81,68.63,-12.37,0,0
"24223",641,191,4,9.86,8.55,-1.31,0,0
"24224",648,191,34,101.67,88.22,-13.45,0,1
"24225",650,191,2,4.68,4.68,0,0,1
"24226",660,191,28,87.41,77.26,-10.15,0,0
"24227",661,191,3,11.68,10.88,-0.8,0,0
"24228",664,191,42,99.96,83.32,-16.64,0,0
"24229",672,191,1,3.99,3.99,0,0,0
"24230",685,191,12,40.7,35.86,-4.84,0,0
"24231",690,191,4,8.64,7.56,-1.08,0,0
"24232",695,191,68,193.85,174.25,-19.6,0,0
"24233",696,191,20,115.09,102.83,-12.26,0,0
"24234",697,191,21,57.65,50.59,-7.06,0,0
"24235",702,191,4,16.7,15.5,-1.2,0,0
"24236",712,191,25,95.63,80.05,-15.58,0,1
"24237",714,191,24,56.92,43.75,-13.17,0,0
"24238",717,191,4,13.35,12.96,-0.39,0,0
"24239",728,191,5,9.45,9.45,0,0,0
"24240",731,191,4,11.74,9.76,-1.98,0,0
"24241",732,191,68,174.61,144.48,-30.13,0,1
"24242",744,191,29,79.91,65.93,-12.13,-1.85,1
"24243",761,191,63,174.57,148.18,-26.39,0,1
"24244",762,191,4,11.15,10.06,-1.09,0,0
"24245",764,191,26,92.78,77.45,-15.33,0,0
"24246",768,191,5,13.21,11.12,-2.09,0,0
"24247",771,191,18,52.92,43.27,-9.65,0,1
"24248",779,191,26,74.55,64.12,-9.68,-0.75,0
"24249",787,191,5,13.89,11.79,-2.1,0,0
"24250",788,191,84,214.51,172.55,-41.61,-0.35,0
"24251",802,191,6,7.13,6.73,-0.4,0,0
"24252",805,191,20,30.99,26.03,-4.96,0,0
"24253",806,191,38,92.36,83.84,-8.52,0,0
"24254",809,191,11,31.27,26.23,-5.04,0,0
"24255",818,191,34,93.74,87.77,-5.97,0,1
"24256",830,191,1,1.29,1.29,0,0,0
"24257",836,191,5,8.85,8.11,-0.74,0,0
"24258",840,191,28,91.39,81.73,-9.66,0,0
"24259",844,191,17,58.68,53.66,-5.02,0,0
"24260",847,191,6,19.84,19.84,0,0,0
"24261",853,191,7,25.89,23.93,-1.96,0,0
"24262",855,191,10,33.3,28,-5.3,0,0
"24263",856,191,3,10.66,9.42,-1.24,0,0
"24264",857,191,75,224.56,199.05,-25.51,0,1
"24265",866,191,2,6.97,5.97,-1,0,1
"24266",867,191,5,20.62,15.3,-4.32,-1,0
"24267",869,191,5,15.37,14.07,-1.3,0,0
"24268",889,191,51,53.43,45.45,-7.98,0,0
"24269",895,191,44,167.08,141.29,-25.79,0,0
"24270",898,191,28,88.44,79.31,-9.13,0,1
"24271",900,191,1,3.19,3.19,0,0,0
"24272",911,191,15,45.51,43.39,-2.12,0,0
"24273",919,191,10,24.8,22.71,-2.09,0,0
"24274",922,191,2,5.41,4.44,-0.97,0,0
"24275",927,191,34,90.96,84.63,-6.33,0,0
"24276",932,191,4,11.9,11.9,0,0,0
"24277",934,191,4,13.52,12.98,-0.54,0,0
"24278",936,191,1,1.29,1.29,0,0,0
"24279",949,191,30,49.21,45.59,-3.62,0,0
"24280",952,191,9,15.73,15.43,-0.3,0,0
"24281",955,191,18,55.35,45.08,-9.52,-0.75,0
"24282",957,191,18,44.19,39.45,-4.74,0,1
"24283",964,191,21,54.03,50.12,-3.91,0,0
"24284",968,191,54,136.42,118.16,-18.26,0,1
"24285",975,191,19,52.82,47.82,-5,0,0
"24286",982,191,28,85.76,73.74,-11.02,-1,1
"24287",998,191,5,11.8,10.57,-1.23,0,1
"24288",7,192,29,81.53,69.26,-12.27,0,0
"24289",18,192,9,32.99,31.05,-1.94,0,0
"24290",20,192,12,38.66,35.28,-3.38,0,0
"24291",22,192,6,17.41,15.92,-1.49,0,1
"24292",24,192,21,47.07,40.73,-6.34,0,0
"24293",26,192,7,19.34,17.74,-1.6,0,0
"24294",27,192,8,12.27,11.77,-0.5,0,0
"24295",30,192,4,13.92,11.96,-1.96,0,0
"24296",40,192,2,4.38,4.38,0,0,0
"24297",46,192,5,32.39,26.85,-5.54,0,0
"24298",47,192,14,52.65,50.01,-2.64,0,0
"24299",49,192,14,70.74,54.16,-16.58,0,0
"24300",57,192,1,1.39,1.09,-0.3,0,0
"24301",58,192,12,33.74,28,-5.74,0,0
"24302",64,192,1,2.19,1.99,-0.2,0,0
"24303",67,192,20,86.56,67.77,-17.74,-1.05,0
"24304",68,192,1,1.79,1.29,-0.5,0,0
"24305",80,192,3,21.95,17.97,-3.98,0,0
"24306",82,192,2,2.64,2.64,0,0,0
"24307",84,192,10,26.02,24.55,-1.47,0,0
"24308",85,192,2,16.38,16.38,0,0,0
"24309",94,192,1,1.99,1.99,0,0,0
"24310",95,192,25,91.93,72.78,-19.15,0,1
"24311",97,192,20,40.86,35.33,-5.53,0,0
"24312",105,192,13,21.74,19,-2.74,0,1
"24313",115,192,2,5.78,5.78,0,0,0
"24314",125,192,3,6.56,6.27,-0.29,0,0
"24315",133,192,24,58.72,54.68,-4.04,0,0
"24316",134,192,17,88.64,70.14,-18.5,0,0
"24317",138,192,8,17.49,15.42,-2.07,0,0
"24318",140,192,2,4.14,4.14,0,0,0
"24319",143,192,8,24.29,18.75,-5.54,0,0
"24320",160,192,18,43.44,38.14,-5.3,0,0
"24321",161,192,25,71.3,62.68,-8.62,0,0
"24322",166,192,6,19.14,15.7,-3.44,0,0
"24323",167,192,26,93.24,87.77,-5.47,0,0
"24324",172,192,2,6.87,5.88,-0.99,0,0
"24325",177,192,59,166.83,131.59,-29.59,-5.65,0
"24326",178,192,6,13.28,11.24,-2.04,0,0
"24327",188,192,26,51.52,46.94,-4.58,0,0
"24328",189,192,2,9.38,7.44,-1.94,0,0
"24329",193,192,22,72.88,64.07,-8.81,0,0
"24330",196,192,27,85.45,69.38,-16.07,0,0
"24331",201,192,7,21.74,17.71,-4.03,0,0
"24332",208,192,6,21.56,19.92,-1.19,-0.45,0
"24333",209,192,11,69.55,56.79,-11.76,-1,0
"24334",211,192,3,2.94,2.61,-0.33,0,0
"24335",212,192,14,37.89,35.91,-1.98,0,0
"24336",214,192,5,11.55,10.93,-0.62,0,0
"24337",219,192,38,112.29,106.51,-5.78,0,1
"24338",229,192,12,13.76,13.76,0,0,0
"24339",236,192,31,104.36,85.34,-19.02,0,0
"24340",239,192,11,19.96,17.47,-1.49,-1,0
"24341",243,192,33,51.22,47.32,-3.9,0,0
"24342",246,192,8,20.34,18.72,-1.62,0,0
"24343",269,192,7,14.69,14.69,0,0,1
"24344",270,192,1,3.69,3.19,-0.5,0,0
"24345",275,192,3,8.52,8.13,-0.39,0,0
"24346",287,192,34,33.41,29.69,-3.72,0,0
"24347",296,192,9,18.29,14.1,-4.19,0,0
"24348",303,192,23,78.4,61.55,-16.85,0,0
"24349",304,192,11,41.05,35.65,-5.4,0,0
"24350",307,192,4,17.63,15.46,-2.17,0,0
"24351",314,192,54,153.47,131.87,-21.6,0,1
"24352",325,192,26,94.06,72.78,-20.53,-0.75,0
"24353",328,192,29,116.17,107.91,-8.26,0,0
"24354",335,192,13,35.99,35.6,-0.39,0,0
"24355",338,192,11,12.57,11.64,-0.93,0,1
"24356",339,192,1,2.99,2.99,0,0,0
"24357",343,192,3,18.97,18.97,0,0,0
"24358",346,192,19,48.82,43.4,-5.42,0,0
"24359",348,192,3,9.67,9.67,0,0,0
"24360",349,192,4,9.3,9.1,-0.2,0,1
"24361",351,192,9,40.67,30.85,-9.82,0,0
"24362",358,192,15,65.92,60.7,-5.22,0,1
"24363",376,192,2,4.09,3.69,-0.4,0,0
"24364",377,192,45,158.69,144.82,-13.87,0,1
"24365",381,192,72,202.49,181.99,-20.5,0,1
"24366",383,192,13,32.91,31,-1.91,0,0
"24367",384,192,29,98.38,83.78,-14.6,0,0
"24368",386,192,5,9.05,9.05,0,0,0
"24369",397,192,4,9.9,8.71,-1.19,0,1
"24370",400,192,4,7.79,7.35,-0.44,0,0
"24371",401,192,36,88.59,77.56,-11.03,0,1
"24372",409,192,43,121.23,104.67,-16.56,0,0
"24373",412,192,17,29.61,25.6,-4.01,0,0
"24374",414,192,6,15.64,14.9,-0.74,0,0
"24375",415,192,4,14.16,13.96,-0.2,0,0
"24376",426,192,7,18.71,17.02,-1.69,0,0
"24377",427,192,18,33.55,29.93,-3.62,0,0
"24378",432,192,12,25.36,20.4,-4.96,0,0
"24379",434,192,10,11.61,10.44,-1.17,0,0
"24380",442,192,2,5.27,4.28,-0.99,0,0
"24381",443,192,32,58.63,54.77,-3.86,0,2
"24382",447,192,18,21.1,20.18,-0.92,0,0
"24383",451,192,2,12.88,12.88,0,0,0
"24384",464,192,10,23.91,20.15,-3.76,0,0
"24385",468,192,38,59.12,52.57,-6.55,0,1
"24386",473,192,17,51.28,42.69,-8.59,0,0
"24387",490,192,39,135.8,107.26,-26.34,-2.2,0
"24388",507,192,21,50.77,45.27,-5.5,0,0
"24389",508,192,25,102.05,86.11,-15.94,0,1
"24390",510,192,2,6.77,5.38,-1.39,0,0
"24391",511,192,7,11.05,10.33,-0.72,0,0
"24392",513,192,13,79.71,67.45,-12.26,0,0
"24393",515,192,20,73.47,63.05,-10.42,0,0
"24394",518,192,21,89.76,73.49,-13.93,-2.34,0
"24395",527,192,21,70.99,59.74,-11.25,0,0
"24396",533,192,75,169.94,145.13,-24.81,0,1
"24397",534,192,1,3.38,2.69,-0.69,0,0
"24398",539,192,6,20.53,15.27,-5.26,0,0
"24399",540,192,23,57.94,51.3,-6.64,0,1
"24400",542,192,6,11.47,10.36,-1.11,0,0
"24401",550,192,8,18.23,15.23,-3,0,0
"24402",551,192,5,12.06,10.95,-1.11,0,0
"24403",553,192,28,71.48,57.44,-14.04,0,1
"24404",554,192,9,23.43,22.23,-1.2,0,0
"24405",561,192,34,129.99,115.54,-14.45,0,1
"24406",569,192,18,65.89,62.3,-3.59,0,1
"24407",589,192,13,48.08,44.14,-3.94,0,1
"24408",600,192,7,19.99,18.19,-1.8,0,0
"24409",606,192,7,16.16,15.97,-0.19,0,1
"24410",608,192,2,2.9,2.9,0,0,1
"24411",614,192,27,44.81,38.63,-5.18,-1,1
"24412",617,192,12,19.05,17.7,-1.35,0,0
"24413",621,192,7,8.26,8.17,-0.09,0,0
"24414",625,192,43,85.25,72.09,-10.16,-3,0
"24415",627,192,18,54.67,52.46,-2.21,0,1
"24416",632,192,76,205.17,169.8,-34.87,-0.5,1
"24417",648,192,3,14.97,14.97,0,0,0
"24418",654,192,3,14.27,13.58,-0.69,0,0
"24419",661,192,16,71.39,60.31,-11.08,0,0
"24420",668,192,15,52.09,42.2,-9.89,0,0
"24421",670,192,48,150.54,133.35,-15.44,-1.75,0
"24422",672,192,42,144.97,111.04,-33.93,0,1
"24423",676,192,21,158.08,130.32,-27.76,0,1
"24424",688,192,39,156.04,132.82,-23.22,0,0
"24425",699,192,85,153.93,144.28,-9.65,0,0
"24426",701,192,29,118.57,102.67,-15.9,0,0
"24427",702,192,69,129.96,116.06,-13.9,0,1
"24428",706,192,3,16.47,13.47,-3,0,0
"24429",707,192,19,64.28,58.34,-5.94,0,0
"24430",713,192,38,114.8,96.25,-18.55,0,1
"24431",718,192,2,17.38,13.68,-2.7,-1,0
"24432",719,192,11,29.65,26.6,-3.05,0,0
"24433",721,192,3,13.66,13.37,-0.29,0,0
"24434",722,192,10,35.76,33.1,-2.66,0,0
"24435",727,192,21,60.64,50.62,-10.02,0,0
"24436",731,192,16,54.47,50.71,-3.76,0,1
"24437",734,192,4,33.56,26.83,-6.73,0,0
"24438",748,192,51,179.68,141.12,-38.56,0,1
"24439",754,192,19,41.01,40.52,-0.49,0,0
"24440",762,192,19,54.33,48.12,-6.21,0,0
"24441",773,192,23,114.23,107.33,-6.9,0,0
"24442",779,192,4,24.96,24.96,0,0,0
"24443",793,192,1,1.79,1.79,0,0,0
"24444",839,192,38,116.61,105.78,-10.83,0,1
"24445",841,192,3,32.25,28.69,-3.56,0,0
"24446",842,192,19,29.38,24.42,-4.96,0,0
"24447",844,192,26,102.04,95.33,-6.71,0,0
"24448",848,192,13,52.95,47.05,-5.9,0,0
"24449",853,192,10,43.25,40.8,-2.45,0,0
"24450",859,192,8,34.51,29.48,-5.03,0,0
"24451",861,192,6,22.35,22.35,0,0,0
"24452",871,192,36,130.29,117.94,-12.35,0,0
"24453",876,192,15,34.88,32.51,-2.37,0,0
"24454",878,192,24,54.48,42.74,-11.74,0,0
"24455",887,192,4,8.49,7.17,-1.32,0,0
"24456",888,192,70,207.91,180.55,-27.36,0,0
"24457",896,192,68,222.74,185.26,-31.88,-5.6,0
"24458",900,192,9,34.97,34.02,-0.95,0,0
"24459",906,192,16,19.69,16.64,-3.05,0,0
"24460",908,192,18,48.37,43.71,-4.66,0,0
"24461",914,192,2,3.58,2.58,-1,0,0
"24462",916,192,48,136.19,121.26,-14.93,0,1
"24463",928,192,3,20.85,18.14,-2.71,0,0
"24464",934,192,45,139.82,112.95,-26.87,0,0
"24465",939,192,43,61.85,57.54,-4.31,0,1
"24466",956,192,15,36.67,35.59,-1.08,0,0
"24467",962,192,17,111.37,82.86,-28.51,0,1
"24468",964,192,1,3.59,3.59,0,0,0
"24469",976,192,58,194.97,175.1,-19.87,0,0
"24470",978,192,1,3.89,3.89,0,0,0
"24471",980,192,34,59.56,46.5,-13.06,0,0
"24472",982,192,12,44.64,40.57,-4.07,0,0
"24473",994,192,9,23.73,18.76,-4.97,0,0
"24474",5,193,2,16.98,16.98,0,0,0
"24475",24,193,6,15.59,12.54,-3.05,0,0
"24476",27,193,7,11.62,9.73,-1.89,0,0
"24477",34,193,4,12.86,11.86,-1,0,0
"24478",47,193,7,11.6,8.93,-2.67,0,0
"24479",56,193,21,43.94,40.16,-3.78,0,0
"24480",57,193,9,15.11,14.13,-0.98,0,0
"24481",69,193,5,25.06,22.25,-2.81,0,0
"24482",79,193,1,2.69,2.69,0,0,0
"24483",85,193,3,7.17,7.06,-0.11,0,0
"24484",95,193,5,10.08,7.87,-2.21,0,0
"24485",101,193,2,1,1,0,0,0
"24486",106,193,60,147.63,126.2,-21.43,0,0
"24487",109,193,26,83.12,76.25,-6.87,0,0
"24488",119,193,12,34.07,33.1,-0.97,0,0
"24489",157,193,17,30.39,29.83,-0.56,0,1
"24490",164,193,63,154.38,135.88,-18.5,0,1
"24491",205,193,31,79.78,70.98,-8.8,0,2
"24492",210,193,2,4.98,4.98,0,0,0
"24493",211,193,7,7.45,7.45,0,0,0
"24494",219,193,23,81.97,68.89,-13.08,0,0
"24495",247,193,16,28.42,27.63,-0.79,0,0
"24496",258,193,29,25.31,22.57,-2.74,0,0
"24497",273,193,2,8.67,7.18,-1.49,0,0
"24498",285,193,6,6.25,5.96,-0.29,0,0
"24499",290,193,11,24.34,21.52,-2.82,0,0
"24500",294,193,3,11.28,9.3,-1.98,0,0
"24501",307,193,4,14,12.31,-1.69,0,0
"24502",308,193,12,43.3,38.98,-4.32,0,0
"24503",316,193,22,42.67,38.06,-4.61,0,0
"24504",343,193,2,24.98,24.98,0,0,0
"24505",345,193,16,55.56,48.06,-7.5,0,0
"24506",353,193,9,19.24,19.24,0,0,0
"24507",356,193,5,10.77,10.77,0,0,0
"24508",368,193,8,18.01,18.01,0,0,0
"24509",376,193,3,2.9,2.9,0,0,0
"24510",378,193,6,16.09,15.82,-0.27,0,0
"24511",386,193,1,2.08,1.79,-0.29,0,0
"24512",407,193,1,2.89,2.89,0,0,0
"24513",428,193,5,19.16,15.29,-3.87,0,1
"24514",430,193,11,24.98,19.99,-4.99,0,0
"24515",432,193,3,4.34,4.34,0,0,0
"24516",442,193,9,14.83,13.72,-1.11,0,0
"24517",463,193,8,36.57,36.57,0,0,0
"24518",471,193,38,125.32,108.08,-17.24,0,0
"24519",489,193,40,125.38,113.88,-11.5,0,0
"24520",506,193,20,95.41,86.45,-8.96,0,0
"24521",523,193,4,16.21,15.46,-0.75,0,0
"24522",526,193,3,4.06,3.77,-0.29,0,0
"24523",529,193,29,75.4,62.76,-12.64,0,1
"24524",534,193,9,7.94,7.62,-0.32,0,0
"24525",536,193,10,22.9,19.61,-3.29,0,0
"24526",580,193,1,11.99,11.99,0,0,0
"24527",603,193,2,13.98,11.98,-2,0,0
"24528",611,193,6,9.42,8.84,-0.58,0,0
"24529",622,193,26,66.98,59.81,-7.17,0,0
"24530",641,193,23,73.68,66.45,-7.23,0,0
"24531",662,193,25,82,76.13,-5.87,0,1
"24532",663,193,7,11.59,10.42,-1.17,0,0
"24533",665,193,4,6.87,6.06,-0.81,0,0
"24534",672,193,1,22.99,13.99,-5,-4,0
"24535",705,193,5,13.94,11.96,-1.98,0,0
"24536",707,193,3,12.87,12.37,-0.5,0,0
"24537",732,193,8,47.14,33.01,-14.13,0,0
"24538",744,193,1,1.89,1.89,0,0,0
"24539",761,193,6,9.28,7.34,-1.94,0,0
"24540",762,193,2,16.98,16.98,0,0,0
"24541",766,193,16,38.16,34.7,-3.46,0,1
"24542",771,193,15,25.04,22.23,-2.81,0,0
"24543",786,193,26,64.56,56.51,-8.05,0,1
"24544",803,193,27,89.82,81.76,-8.06,0,0
"24545",842,193,13,29.87,26.47,-3.4,0,0
"24546",853,193,6,47.94,47.94,0,0,0
"24547",855,193,11,29,22.05,-6.95,0,0
"24548",863,193,14,45.23,36.07,-9.16,0,0
"24549",866,193,13,28.75,25.63,-3.12,0,0
"24550",869,193,5,16.14,14.66,-1.48,0,0
"24551",882,193,13,32.62,30.81,-1.81,0,0
"24552",900,193,3,11.87,11.17,-0.7,0,0
"24553",906,193,3,8.87,8.47,-0.4,0,0
"24554",928,193,4,13.86,11.77,-2.09,0,0
"24555",941,193,1,1.94,1.94,0,0,0
"24556",946,193,4,13.68,9.61,-4.07,0,0
"24557",947,193,2,2.09,2.09,0,0,0
"24558",955,193,8,20.5,17.69,-2.81,0,0
"24559",998,193,1,1.99,1.99,0,0,0
"24560",27,194,7,7.03,6.93,-0.1,0,0
"24561",34,194,7,17.58,17,-0.58,0,0
"24562",40,194,6,18.81,18.42,-0.39,0,0
"24563",49,194,1,2.99,2.99,0,0,0
"24564",52,194,7,37.96,34.59,-3.37,0,0
"24565",55,194,3,11.71,10.42,-1.29,0,0
"24566",58,194,3,15.97,15.97,0,0,0
"24567",64,194,1,2.18,1.59,-0.59,0,0
"24568",69,194,2,3.28,3.28,0,0,0
"24569",72,194,1,3.49,3.49,0,0,0
"24570",80,194,1,6.99,5.99,-1,0,0
"24571",87,194,3,17.87,17.87,0,0,0
"24572",98,194,12,16.84,15.86,-0.98,0,0
"24573",104,194,2,3.77,3.38,-0.39,0,0
"24574",136,194,13,34.51,29.39,-5.12,0,0
"24575",156,194,9,35.7,29.73,-5.97,0,1
"24576",159,194,5,12.4,9.95,-2.45,0,0
"24577",187,194,2,8.83,8.73,-0.1,0,0
"24578",193,194,1,5.89,5.29,-0.6,0,0
"24579",230,194,22,58.33,48.57,-9.76,0,0
"24580",253,194,62,158.57,140.83,-17.74,0,1
"24581",263,194,1,7.99,6.99,-1,0,0
"24582",265,194,22,82.01,70.41,-11.6,0,1
"24583",266,194,26,75.1,69.76,-5.34,0,1
"24584",275,194,9,20,17.47,-2.53,0,0
"24585",285,194,54,205.06,170.13,-32.68,-2.25,1
"24586",289,194,8,36.51,34.22,-2.29,0,0
"24587",293,194,9,39,33.6,-5.4,0,0
"24588",305,194,4,10.15,10.15,0,0,0
"24589",334,194,10,16.25,15.61,-0.64,0,0
"24590",352,194,7,33.7,27.22,-6.48,0,0
"24591",356,194,3,4.85,4.67,-0.18,0,0
"24592",358,194,28,132.87,125.87,-7,0,0
"24593",376,194,7,13.68,12.99,-0.69,0,1
"24594",386,194,6,7.64,5.91,-0.73,-1,0
"24595",413,194,6,31.04,27.06,-3.98,0,0
"24596",415,194,8,45.16,42.82,-2.34,0,0
"24597",438,194,4,25.59,25.59,0,0,0
"24598",457,194,10,23.12,21.89,-1.23,0,0
"24599",464,194,2,7.74,5.12,-1.12,-1.5,0
"24600",477,194,9,23.01,18.41,-4.6,0,0
"24601",485,194,4,26.16,24.56,-1.6,0,0
"24602",486,194,2,2,2,0,0,0
"24603",521,194,1,2.99,2.99,0,0,0
"24604",524,194,2,8.77,6.88,-1.89,0,0
"24605",538,194,19,63.6,58.74,-4.86,0,1
"24606",565,194,2,15.38,14.98,-0.4,0,0
"24607",567,194,4,12.55,11.06,-1.49,0,0
"24608",578,194,15,60.15,51.95,-8.2,0,1
"24609",588,194,16,28.35,24.01,-4.34,0,0
"24610",600,194,1,1.81,1.81,0,0,0
"24611",608,194,11,26.98,23.8,-3.18,0,0
"24612",622,194,2,6.98,6.98,0,0,0
"24613",650,194,2,4.3,4.23,-0.07,0,0
"24614",665,194,5,5.35,5.35,0,0,0
"24615",671,194,4,12.54,10.16,-2.38,0,0
